page,comment,scale
Page_12,"Odporné,už na pohlaď. Vám to hrabe!!??? To vyzerá ako domáca úloha z chémie,a nie ako jedlo.",-2
Page_13,VUB sa za seba moze akurat tak hanbit!!!,-2
Page_13,tieto nové reklamy sú trápne,-2
Page_13,vôbec sa mi nepáčia reklamyy s Polnišovou,-2
Page_13,"dnes som dostal list s akciou ""Nakupne dni"" ako podakovanie za doveru. co tam po tom, ze tie nakupne dni prebiehali od 13. do 15. novembra. pekne dakujem za take podakovanie...",-2
Page_13,take obchody čo su nedostupne dajte normalne  v tych sa nakupuje 1 krat za par rokov cela vub  nič normalne neda,-2
Page_13,"Nepáčia  sa mi reklamy s Polnišovou, chlapci boli ovela lepší .",-2
Page_13,"Som neskutočne nasratý! Máte úžasných a ochotných pracovníkov. 28.10.2015 som bol na pobočke v Auparku zažiadať o zriadenie Inkasa. Opička za prepážkou ma odbila, že ak som podpisoval mandátnu zmluvu, nemám riešiť Inkaso, že sa to nerobí. Aj keď som opičke jasne hovoril, že aj pár mesiacov dozadu som musel ísť s touto požiadavkou do banky, poslal ma domov. Zaujímavé, že keď som išiel zriaďovať inkaso do inej banky, nebol problém a pani si na mňa tých 5 minút našla. Dnes mi iba prišla SMS a email o odmietnutom Inkase! Ako si teda toto môže váš pracovník dovoliť?!",-2
Page_13,"Za tie poplatky,by si mali odomna prist domov vziat tie penize...5 bankomatov na celom slovensku a idete to tu prezentovať...prosim Vas",-2
Page_13,"Dobry vecer, vy ako banka uz ABSURDNEJSI poplatok ako je za zrusenie uctu si nauctovat poplatok 7€ za ZRUSENIE KARTY V 1.R. VYDANIA dat nemozte vsak??? Vy ma vzdy prekvapite a vzdy vytocite v pravu chvilu...a este aj to ze som u Vas splatil predcasne uver a potvrdenie o splateni som si chcel prebrat na pobocke ale samozrejme ste ho uz stihli poslat postou...cize si mozem prichystat dalsich 20€ zato ze tam da neaky tajtrlik razitko a miniete trosku cierneho toneru v tlaciarni...neuveritelne....",-2
Page_13,"Veľmi blbá reklama, ktorá ide doslova na nervy.",-2
Page_13,"Naozaj nevydarená reklama, ktorá ide nepríjemne až  pod kožu ....",-2
Page_13,"S vernosťou k VÚB asi čoskoro skončím. Za prevod 1000 CZK mi VÚB stiahla poplatok 9,00 € + 7,48 € čo je spolu 16,48 €.  Pýtam sa za čo???  To nejaká úradníčka tých 1000 CZK osobne niesla k príjemcovi? A prevod trval 3 dni!!!  Za poplatok 16,48 € mal mať príjemca sumu na účte za 10 minút. S VÚB skončím.",-2
Page_13,5 rokov stacilo hor sa do unicredit bank,-2
Page_13,banka ktorej mozete byt roky klient a nedaju vam pos.... debet. lebo pred sto rokmi som mal oneskorenu splatku. hanba.,-2
Page_13,"Smutne,  ze ako klient sa o tejto akcii dozvedam az teraz z FB hoc ste ma mohli informovat emailom, ktory mate v databaze. Ved v prvom rade chcete vy zarabat na produktoch,  ktore poskytujete.",-2
Page_13,ja som od vás odišiel ked ste my nedali požičku aj ked som mal dobrý plat a peniaze ku vám chodili x-rokov. slovenská sporitelna s tým už po  troch mesiacoch nemala problém.,-2
Page_13,Pričinením vasej pracovníčky som prisiel o 460€ to len tak k tej občasnej nedokonalosti,-2
Page_13,"Z vasej banky len utekat. Zamedzili ste mi pristup k vlastnym peniazom! Vasou vinou som uz mesiac bez platobnej karty!!!! Toto je ta vasa odmena za vernost?! Ze mi jedneho dna niekto zavola, blokujeme vam kartu lebo je podozrenie na jej zneuzitie, obratom vam posleme novu....a som uz mesiac bez nej!!!! Ale poplatky za vedenie uctu, v ramci ktoreho je aj platobna karta, tie si vyuctujete hned!!!!! Cize za moju 14 rocnu vernost ste ma takto poskodili!!!! Utekat od vas prec!",-2
Page_13,test vernosti? ved vy ste vymmenili super lepičov za tuto zrudu tato je dobra len v sitkomoch v tých dvoch čo natočila a to je všetko,-2
Page_13,"Tiež si myslím, že tí lepiči boli lepší.. Peťu mám celkom rada, ale v reklame jej to skrátka nepasuje..
Apropo test vernosti? Najprv by ""úžasná"" VÚB banka nesmela odmietať svojich nádejných klientov.. No comment..",-2
Page_13,Vôbec sa nehodí do týchto reklám ... lepiči boli super najlepší !!!,-2
Page_13,"Súhlasím s Helkou Feri Kitzovcami,lebo mám ten istý problém s 5 ročným synom.",-2
Page_13,"Ešte jednu takúto reklamu a mením banku. Vraví sa, że obal predáva , no tento obal stojí za prd !!!",-2
Page_13,Mám účet vo VUB  od roku 2006  a svoju vernosť som dostal za tých 9 rokov velké h....  :-D  :-D  :-D  :-D  :-D  :-D,-2
Page_13,"Joooj tí lepiči boli úplne svetoví....tieto reklamy nie sú ničím zaujímavé....nič zlé proti Peti, ona je fajn ale do reklamy sa vôbec nhodí :/",-2
Page_13,test vernosti??? po 20tich rokoch v banke nam odmietli dat uver na masinu ako firme len preto ze sa nejakemu mlademu nepacil nas znalecky posudok-mimochodom pri ktorom nam nemali problem dat uver predtym-nikdy sme so ziadnou splatkou nemeskali-mali sme tam firemny aj osobny ucet a po tejto skusenosti neprijemnej sme vo VUBke skoncili-takze toto bola nasa odmena za dvadsatrocnu vernost :( :(,-2
Page_13,VUB... Najhorsia banka na Slovensku... Neodporucam nikomu... A vernost... Sranda... :),-2
Page_13,"Mne sa odmenili vyšším úrokom ako v inej banke, to mám za tú vernosť. Keď som im oznámil, že odchádzam, tak zrazu aká ochota, ale už sa nedám odrbať. Ešte pýtajú aj poplatok za uzavretie úverovej zmluvy na úver, ktorý tam už mám, len zato, že mi dajú nižší úrok. To mám za tú vernosť. Zbohom.",-2
Page_13,VUB si vernost vobec nevazi. Ludia ktori su vo VUB takmer od jej zaciatku nemaju ziadne vyhody.,-2
Page_13,Radšej to vždy prepinam..,-2
Page_13,"Sa preberte nie ste už konkurencie schopný v ničom!!!! Vysoké úroky na úveroch a poplatky už aj nebankovky majú nižší úrok a účet za vernosť??? Iné banky napredujú vy sa vraciate späť, rujnujete si banku, čo to nevidíte???",-2
Page_13,"Preafektovaná reklama, niečo strašné. A odmena za vernosť? Pri úroku 15,9? Podarené klamstvo!",-2
Page_13,"čo som mala doteraz z vernosti vašej banke? že po 22 rokoch odchádzam po rok a pol trvajúcom boji o poplatky? podnikateľský účet som zrušila pred dvoma mesiacmi a teraz beriem aj osobný účet, nebudem sa s vami donekonečna naťahovať a prístup niektorých zamestnancov vôbec nebudem komentovať, takže určite odmenou za vernosť je jedine zvyšovanie poplatkov pre mňa ako verného klienta, dakujem, takú banku neprosím",-2
Page_13,"vazeni  vo VUB, vy robite kroky spat, a nie vpred!!! urcite reklamy s tymi typkami boli lepsie a fun, nic proti Peti, ale su suche a o nicom...nehovoriac o tom, ze aby klient ziskal ucet zadara musi splnit 5podmienok-wtf!!! sa zobudte-krok uplne mimo..ked v inych bankach staci 400€kredit a ucet zadara a k tomu vybery zadara v ATM na celom svete vrat SR a kontokorent 14%p.a.:)) verte mi, ze klient nema cas, chut, energiu si sledovat, ci splnit 5podmienok...netreba sa cudovat, ze klienti  vo velkom migruju do Unicreditu:)) jedine plus je  Vas super IB a Smartbanking, ale to je mrte malo a po 9r sa porucam aj ja s BU Ktk a hypotekou do 1111:))
je cas ukaaaazat VUBkarom paaaapaaa:))",-2
Page_13,Aj ja som odisiel po 20 rokoch. Potreboval som hypoteku a v mojej banke som bol neprechodny. 20 rokov vypkata moja a nanzelkina na uxet v ich banke a nedostabe,-2
Page_13,prepactte ale tento spot sa neda pozerat cista hroza i dvaja  chlapici s autom boli ovelaaa lepsiiiiiiii,-2
Page_13,"Bohužiaľ musím sa pridať k väčšine. Tie reklamy sú naozaj veľmi trápne a iba nás rozčúlia  - ako toto môžete dať ""von""  nechápem. Táto je ešte hroznejšia ako tá prvá natočená s Peťou.Veľká katastrofa. Mali ste super reklamu - tých dvoch majstrov - ktorí nás vedeli správne pobaviť ale toto je hrôza a DES.",-2
Page_13,"veru, výhodu za vernosť, len ak si vezmem hypotéku. Hanba!",-2
Page_13,"S vernosťou k VÚB asi čoskoro skončím. Za prevod 1000 CZK mi VÚB stiahla poplatok 9,00 € + 7,48 € čo je spolu 16,48 €.  Pýtam sa za čo???  To nejaká úradníčka tých 1000 CZK osobne niesla k príjemcovi? A prevod trval 3 dni!!!  Za poplatok 16,48 € ho mal mať príjemca sumu na účte za 10 minút. S VÚB skončím.",-2
Page_13,"Mate nehorazne poplatky ktore sa mali zmenit ak si otvorim sporenie . Mam ho už treti mesiac a nic . Siel som na pobočku  kde mi bolo odporučene priniest papierovy vypis s  oznacenymi  spornymi položkami . Tak si vravim naco  maju tie pocitace ,ochota 0 bodov.Keby som chcel pôzičku lietali by okolo ako včely okolo medu. Vyjadrit sa k poistkam ktore mi boli nanutene ako su ast  balika ci uveru.Naozaj som tie drobne slova necita ,inak by som vedel ze ak marodim musim mat trvaly pracovny pomer a by ni vznikol narok na poistne plnenie .A operacija kolena ktore bolo  opotrebovane  a nebol na nom uraz tiez neznamena ze bude poistovna platit . Pokial ste uzareli pred 5 rokmi  uverovu zmluvu a na zaklade odpisu zo zdravotnej poistovne  vas 6 rokov predtym bolel chrbat nemate narok na nic z vasej poistky .No oplati sa ešte taku poistku platit. Ak by somsi odkladal bokom mohol som ist na dovolenku  aspon raz za  5 rokov .",-2
Page_13,"Ja som klientom už skoro 20 rokov a keď som chcel úver tak sa mi ani neozvali ako sme boli dohodnutý, to je odmena za tú vernosť..",-2
Page_13,"Inak tá reklama je veľmi trápna, choré!!!!!!!!",-2
Page_13,"Celá reklama v pohode , ALE to, ako si Petra pichne do brucha nôž je OTRAS !!! Veď to aj deti pozerajúúú :-/ Mali by ste to vystrihnúť !!!",-2
Page_13,"Mam male dieta a urcite hovorim za vacsinu ze dat do tv reklamu kde si pichne noz ci co do brucha a nic sa nestane a pozeraju to aj deti, nemam slov!!! To co si maju deti mysliet? Ze pichnem sa nozom do brucha a nic sa mi nestane a este sa smejem??? Hanbite sa!!!",-2
Page_13,"aj keby ste mali sto mobilnyých PINov, to že ste najhoršia banka, neústretová, to určite nevylepší, nedajbože že človek zavolá na váš akože kontakt VUB, a potrebuje smsku ktorou sa má prihlásiť operátorovi, tým pádom skončil, lebo smska sa nedá otvoriť počas hovoru, takže mi bol nanič váš kontakt, lebo ani overiť nastavenie účtu mi nevedel operátor, tak sa tu nevychvaľujte nejakým mobilným PINom",-2
Page_13,"Mám študentský účet a zarazilo ma ked som si išla zmeniť denný limit, že sa to nedalo pomocou internet bankingu ale hlavne ked mi povedali že za túto službu Vám bude účtovaný poplatok 3€ ... Neviem prečo to nespravíte ako v M-Bank kde sa dá zmeniť limit kedykolvek to človek potrebuje bez akehokolvek poplatku",-2
Page_13,"chcem sa spytat preco mi VUB banka zmazala moj koment co som tu mal. Nebolo v nom nic urazlive, iba cista pravda, ktoru si moze ktokolvek dohladat na internete v nezavislych zdrojoch. Samozrejme je krute pre VUB priznat ze ponuka na terminovanych vkladoch nizsie uroky nez ostatne banky.",-2
Page_13,"Po tom ""fantastickom"" redizajne mi aplikacia na androide uz nefunguje, zobrazuje mi ze prostredie na mojom telefone nieje bezpecne a ze nieje mozne spustit aplikaciu, hlavne ze pre predchadzajucu verziu bol moj telefon bezpecny a mohol som ju pouzivat. Wave 2 Pay aplikacia hlasi to iste.",-2
Page_13,polnišova je velmi slaba a nepresvedčiva.....ti dvaja robotnici boli ovela lepši,-2
Page_13,"nová apka určite nezachráni prístup banky, a navyše keď zlyháva",-2
Page_13,"Súhlas s Tomáš Trstenský - QR čítačka a čítačka čiarového kódu je nefunkčná aj na mobil bankingu pre WP verzia 2015.521.1058.3434 - práca chvatná, málo platná...",-2
Page_13,Hrôza,-2
Page_14,"Gýčové nepáči sa mi to ..mám rada kvety , ale ako sa hovorí menej je niekedy viac  :-) A myslím si že mám doma dosť kvetín veľké aj mini kvetinky :-)",-2
Page_14,"Nepaci sa mi to, je to prehnane a vytratilo sa z toho caro prirody.",-2
Page_14,"Hmyzy ,pavuky,bordel!!v ziadnom pripade!!",-2
Page_14,Gyč,-2
Page_14,Strasne :-(,-2
Page_14,"Prosim  Ta,aka velka udalost?Uver na sto rokov,kym ho nesplatis tvoj nie je.Pre banku je to udalost,pribudol klient,ktoreho bude osklbavat nehorazne.Je to skor smutne,nez na oslavu,ze su tu tieto uzernicke podmienky pre mladych",-2
Page_14,"Staviate byvanie, prezentujete sa ako dobry sused a neurobite si chodnik ku domu popri ceste? Vasu odpoved posuvam na miestny urad. Snad sa mi vyjadria ku kolaudacii... Verim ze Vam je moje stanovisko dostatocne zrozumitelne.",-2
Page_14,Bŕŕ. Né praktická kúpeľňa. Jediné pekné je ten les ;-),-2
Page_14,Skarede jak robota.Nepacia sa mi.,-2
Page_14,"nepekne, nic zaujimave",-2
Page_14,"tie dvierka v kupelni nad vanovou bateriou-:(((( cele to je nezaujimave, len tak aby bolo.",-2
Page_14,Bratislava sa tak stane hlavnym mestom sveta obchodnych centier. HROZNE,-2
Page_14,ja uz bez komentara!,-2
Page_14,málo balkónov a terás a príliš nahustené :-(,-2
Page_14,Kralikaren,-2
Page_14,strasne hnusna opacha,-2
Page_15,"VIP v MHD to len na slovensku moze byt este co VIP verejne zachodi? hnile autobusi, revizori ako vypalnici, X rokov neumite autobusi nedezinfikovane nic chodiaca nakaza za to platime. Bezdomov tam sedi, smrdi a nikdo to neriesi clovek zabudne listok tak hned 50e este ho zmlatia ci vitiahnu na zastavku obmedzuju slobodu, vyhrazaju sa a okradaju cudzincom co im nedaju blocik, polo aj poslane foto od kamosa a MHD to neriesi ze revirozi kradnu. Nedat obcansky ak vas budu nutit vystupit obmedzuju vas slobodu zavolat policiu neposkitnu im udaje revizorom a podat tresne oznamenie nemaju vas co SBS zadrzavat ci drzat nekonate ziaden tresni cin ci priestupok. Nezdomovcov nechaju spat dalej.",-2
Page_1,Neplanuje sa nieco robit aj s Mostom SNP? Je to celkom tragicke na centrum mesta...,-1
Page_1,"Kiska je v tomto pripade (bohuzial aj v inych) osoba, ktorej tato agenda neprinalezi. A s premierom sa ma vyznam stretnut az po volbach. Inak su to len kecy a zasa kecy!",-1
Page_1,"Doprava?? Ludom z vychodu, ktori tu pracuju, byvaju a maju tu auto treba dat zaplatit cestnu dan, alebo prikaz prepisat pobyt. Ked prestupia na autobusy, tak ich zacat sekat a davat dvojnasobne pokuty. Prvy milion eur mame v kase. Dalej rozlozit zlocinecke(politicke) skupiny. Mame dalsich 5 milionov eur. Zakazat cinnost sprostredkovatelskym agenturam prace na uzemi Bratislavy a   celeho kraja. Vyhnat bezdomovcov do Nemecka ku Merkelovej plus 200 000 eur v kase. Narokovat si nahradu a najom za ciernu reklamu aj za minule obdobia, zakazat cinnost Pentagramu, Jankovi a Tine a zrusit Filckovi zubnu kartu na zaklade umrtneho listu. Ach to by bolo krasne",-1
Page_1,"Pozvať deň pred konaním prezentácie, ktorá je doobeda počas pracovného dňa. To je také bratislavské.",-1
Page_1,Je to lepšie ako po minulé roky akurát nám chýbali podpecníky a mohly by tiež utierat stoly boly dost špinavé,-1
Page_1,"nehnevajte sa na mna prosim ak moj prispevok vyznie negativne, ale hentie palicky nazyvate ""zelen""? Prvy terenak ktory tam zaparkuje, ich prevalcuje ako nic....",-1
Page_1,"dobra komedia toto, presnejsie tragikomedia",-1
Page_1,"kým by tie úbohé mini-rastlinky vyrástli, tak vyschnú, ľudia ich pošlapú, psiská občúrajú atď čiže NEMAJÚ ŠANCU !!!",-1
Page_1,Hlavne to novo osadené pouličné osvetlenie je čistý FAIL,-1
Page_1,"aj tak je to stale malo,Bratislava ma velmi malo zelene a stromov.",-1
Page_1,Prečo nebol hrad osvietený ruskou trikolorou po zostrelení lietadla v Egypte? To je svinstvo.,-1
Page_1,jeden z teroristov bol syrsky utecenec....myslim si ze ueropa v tomto stave dlho nevydrzi.,-1
Page_1,Byvalo to pekne namestie plne zelene s paradnou fontanou. Aspon tu by mohla byt znovu uvedena do prevadzky. Tohto miesta je naozaj skoda 😯,-1
Page_1,"K trhom... Prosim zabezpecte aspon pocas konania trhov castejsi odvoz odpadkov z okolitych kosov, mozno docasne este navysit ich pocet :) Aby to nedopadlo ako minuly rok, kose preplnene a okolo polmetrova kopa smeti :)",-1
Page_1,asfalt po prvej zime mozte davat novy... fuserina,-1
Page_1,"Fakt, že Štúrova ulica je tromf magistrátu na pochválenie sa? Zostaňte radšej pri tom vianočnom stromčeku, alebo ešte pochváľte smetné koše na Obchodnej.",-1
Page_1,"Fuuu, ja teda neviem, co za matros u Vas na magistrate mate, ale urcite chcem aj ja. Vraj reprezentativna ulica. Cely tento odstavec ma dobre pobavil:

""Štúrova ulica bude po dokončení reprezentatívnou ulicou v centre mesta. Je dláždená, nie asfaltová, ako to pôvodne plánoval môj predchodca. Dôležité je tiež, že je projektovaná ako priestor najmä pre ľudí - autá tu nebudú môcť parkovať a električka bude cez Štúrovu ulicu jazdiť v oboch smeroch, vo voľných priestoroch na chodníku bude vysadená aj zeleň. To všetko sú opatrenia, ktoré majú za cieľ priniesť pre Bratislavčanov ďalší verejný priestor. Štúrova ulica má tak potenciál stať sa novým mestským bulvárom""

Vraj dlazdena, nie asfaltova. Ved cela jazdna draha pre auta, ako aj elektrickova trat a cyklisticky chodnik uz su zaasfaltovane. Po stranach zostali nanajvys relativne uzke chodniky, ktore su dlazdene. To je ako ked pri lacnom kreme napisu, ze je eukalyptovy a toho esencialneho oleja je tam 0,4%. Za prve nerozumiem, preco sa nemohol pouzit beton, ako napr. o kusok dalej na novovznikajucej krizovatke (uz v projekte, ak by bola odpoved, ze preto, lebo projekt, pytam sa najma kvoli trvacnosti riesenia), za dalsie napr. taky triangel na Jesenskeho bol po starom dlazdeny a po novom je asfaltovy. A napriek (alebo vdaka) tomu teraz ideme Sturovu volat ""dlazdenou"". Jeden by mohol povedat, ze taka Obchodna, ci Kapucinska by sa aj urazili.
Apropo asfalt - netreba chodit daleko, na taku Spitalsku, napr. priblizne do miest zastavky Marianska, ci k otrasnej zalomenej vyhybke pred Americkym namestim a potom aj dalej smerom k Legionarskej, aby bolo kazdemu jasne, ako to v sucasnosti mozno ako tak pekne zaasfaltovanie bude vyzerat o niekolko rokov. Kedy robili tu vyhybku na Americkom? V roku 2010? Vyzera ako povodna, zo 70. rokov prave vdaka vymrvenemu asfaltu popri kolajniciach (a tiez kvoli uplne nelogickemu vyoseniu kolaje do opacneho smeru tesne pred ostrym zalomenim - toto miesto tusim poskodilo Bombardier, ked ho tu testovali). Vyzera to ako v povojnovom state.

Vraj projektovana ako priestor pre ludi, lebo auta tam nesmu parkovat. Ked v takej Viedni alebo Parizi projektuju ulicu skutocne pre ludi, auta tam nemaju co hladat tak vseobecne. Nie len parkovat nesmu, ale ani jazdit. Keby bola aspon cela dlazdena (t.j. aj vozovka), viac by sa tomu dalo verit, lebo to je taky prirodzeny spomalovac. Lenze zo sucasneho vyzoru ulice sa da usudzovat, ze je primarne urcena pre auta a chodci su utlaceni na svoje chodniky po stranach. Vo viacerych hlavnych mestach toto uz pochopili, kedy to pochopime v Bratislave? Ked da dopravny inspektorat okruhlu peciatku?

Vysadena zelen. No ale jej tam bude! Normalne az pasiky 40cm x 3m, to je na Bratislavske pomery vskutku tazka prehra asfaltu. Len skoda, ze nie na pomery miest, kde zeleni venuju skutocnu pozornost. Zaujimave, ako je mozne, ze len kusok za rohom je neporovnatelne zelensie Hviezdoslavovo namestie, kde nevadilo ani uplne vyhnat auta a ani venovat zeleni dostatocny priestor.

K celkovej bilancii tejto udajne vzorovej ulice pridajme paradajky, ktore tam samovolne zarodili, kedze rok a pol sa tam prstom nepohlo, co takmer sposobilo uplny bankrot podnikov na tejto ulici. Zaujimalo by ma, ako sa vobec niekto moze tymto pruserom velkosti galaxie vobec chvalit. Vraj bulvar. A namiesto kavy citanie strohych oznamov: ""z technickych pricin zatvorene"".",-1
